date,type,category,index
2018-11-01,input,cereal_and_milling_by_products,111.36049151377748
2018-11-01,input,feed_wheat,107.26883445812676
2018-11-01,input,feed_barley,129.66419551674807
2018-11-01,input,feed_oats,122.28414450527434
2018-11-01,input,oilcakes,93.35306117877589
2018-11-01,input,soya_bean_meal,91.17667283263583
2018-11-01,input,sunflower_seed_meal,109.01120522813275
2018-11-01,input,rape_seed_meal,95.33994977717023
2018-11-01,input,products_of_animal_origin_incl_white_fish_meal,97.16225789521373
2018-11-01,input,other_straights,100.34752284881738
2018-11-01,input,field_peas,103.65339088026408
2018-11-01,input,field_beans,102.14048823714134
2018-11-01,input,soya_beans,79.25844318706066
2018-11-01,input,compound_feedingstuffs,103.00154846231085
2018-11-01,input,compound_feedingstuffs_for_cattle_and_calves,103.56906370705853
2018-11-01,input,compound_feedingstuffs_for_pigs,105.22772850148218
2018-11-01,input,compound_feedingstuffs_for_poultry,100.82694203575731
2018-11-01,input,compound_feedingstuffs_for_sheep,103.16886964406257
2018-11-01,input,maintenance_of_materials,93.52086500481056
2018-11-01,input,maintenance_of_buildings,98.94611845034882
2018-11-01,input,other_goods_and_services,98.19563886946867
2018-11-01,input,goods_and_services_contributing_to_investment,108.27667764795173
2018-11-01,input,materials,112.86894319206537
2018-11-01,input,machinery_and_other_equipment,121.51114614573835
2018-11-01,input,plant_and_machinery_for_cultivation,123.79216043755699
2018-11-01,input,farm_machinery_and_installations,113.09802657789133
2018-11-01,input,transport_equipment,105.98144640240821
2018-11-01,input,tractors,108.11495526878312
2018-11-01,input,other_vehicles,97.2472559593213
2018-11-01,input,buildings,98.41867150992513
2018-10-01,output,all_agricultural_outputs,98.20805041863919
2018-10-01,output,crop_products,99.75501738380161
2018-10-01,output,cereals,117.13020923511672
2018-10-01,output,wheat,107.59324927245365
2018-10-01,output,wheat_feeding,108.21179916199219
2018-10-01,output,wheat_breadmaking,104.24244925732505
2018-10-01,output,wheat_other_milling,107.89567471474813
2018-10-01,output,barley,132.1698649084869
2018-10-01,output,barley_feeding,126.97838133731707
2018-10-01,output,barley_malting,144.0771247227533
2018-10-01,output,oats,129.03902198654777
2018-10-01,output,oats_milling,132.667834017581
2018-10-01,output,oats_feeding,120.78449080467182
2018-10-01,output,potatoes,98.69226745657998
2018-10-01,output,industrial_crops,98.31415187906605
2018-10-01,output,oilseed_rape_non_set_aside,97.56387947614247
2018-10-01,output,sugar_beet,99.78253338230371
2018-10-01,output,forage_plants,87.55396878113585
2018-10-01,output,straw,87.55396878113585
2018-10-01,output,fresh_vegetables,95.2573363397911
2018-10-01,output,cauliflowers,64.17935260170518
2018-10-01,output,tomatoes,86.07454735240934
2018-10-01,output,cabbages,81.5326667936489
2018-10-01,output,lettuce,87.24235824289295
2018-10-01,output,carrots,103.47611996725534
2018-10-01,output,onions,95.89359929126591
2018-10-01,output,beans_green,56.54304747973725
2018-10-01,output,mushrooms,101.77347658297448
2018-10-01,output,fresh_fruit,68.66468897878039
2018-10-01,output,dessert_apples,77.51558551337013
2018-10-01,output,cooking_apples,49.42984121356597
2018-10-01,output,dessert_pears,66.67045799620746
2018-10-01,output,strawberries,59.69148611936684
2018-10-01,output,raspberries,88.45841833850628
2018-10-01,output,flowers_and_plants,101.59182151154351
2018-10-01,output,other_crop_products,99.99999999999999
2018-10-01,output,animals_and_animal_products,97.31788028720396
2018-10-01,output,animals_for_slaughter_export,91.90896445682206
2018-10-01,output,cattle_and_calves,93.81397569637022
2018-10-01,output,cattle_clean,96.21248573561174
2018-10-01,output,cows_and_bulls,84.71454072982681
2018-10-01,output,calves,79.39379762337218
2018-10-01,output,pigs,90.2795788369807
2018-10-01,output,pigs_clean,90.50763442330437
2018-10-01,output,sows_and_boars,78.6732569629939
2018-10-01,output,sheep_and_lambs,80.36185278109103
2018-10-01,output,sheep_and_lambs_clean,81.70742609717428
2018-10-01,output,ewes_and_rams,63.82953125396165
2018-10-01,output,all_poultry,97.2066204139472
2018-10-01,output,chickens,99.41094379930189
2018-10-01,output,turkeys,85.73324989095599
2018-10-01,output,animal_products,108.0559945944319
2018-10-01,output,milk,109.99257320222821
2018-10-01,output,eggs,89.68311899903122
2018-10-01,output,intensive_eggs,89.23648140864759
2018-10-01,output,free_range_eggs,89.8801878915664
2018-10-01,output,wool_clip,387.09677419354836
2018-10-01,input,all_agricultural_inputs,103.3519322056234
2018-10-01,input,all_goods_and_services_currently_consumed_in_agriculture,102.26529189724415
2018-10-01,input,seeds_input,99.39441528117659
2018-10-01,input,energy_and_lubricants,115.19867032837644
2018-10-01,input,electricity,97.49600426212041
2018-10-01,input,fuels_for_heating,105.58947862846406
2018-10-01,input,motor_fuels,123.40092556210494
2018-10-01,input,fertilisers_and_soil_improvers,120.23607433324538
2018-10-01,input,straight_fertilisers,121.32988108933282
2018-10-01,input,straight_fertilisers_nitrogenous,122.23185023823046
2018-10-01,input,straight_fertilisers_phosphatic,131.96747214880492
2018-10-01,input,straight_fertilisers_potassic,108.6469632890924
2018-10-01,input,compound_fertilisers,125.08625131173223
2018-10-01,input,other_fertilisers_and_soil_improvers,94.18341139144886
2018-10-01,input,plant_protection_products,93.1947831836257
2018-10-01,input,fungicides,75.97178025717547
2018-10-01,input,insecticides,108.2969480048052
2018-10-01,input,herbicides,103.640620950853
2018-10-01,input,other_plant_protection_products,106.8362480127186
2018-10-01,input,veterinary_services,99.82027292032419
2018-10-01,input,animal_feedingstuffs,102.30308426459146
2018-10-01,input,straight_feedingstuffs,100.94468865414241
2018-10-01,input,cereal_and_milling_by_products,111.27863311086858
2018-10-01,input,feed_wheat,107.78200926665151
2018-10-01,input,feed_barley,128.4762390772511
2018-10-01,input,feed_oats,120.38367441847106
2018-10-01,input,oilcakes,95.00846657763364
2018-10-01,input,soya_bean_meal,93.41609988466548
2018-10-01,input,sunflower_seed_meal,108.38633641233845
2018-10-01,input,rape_seed_meal,95.38204247022858
2018-10-01,input,products_of_animal_origin_incl_white_fish_meal,97.16225789521373
2018-10-01,input,other_straights,99.38354783317754
2018-10-01,input,field_peas,100.6442300622415
2018-10-01,input,field_beans,99.89434324118568
2018-10-01,input,soya_beans,78.88025020661797
2018-10-01,input,compound_feedingstuffs,102.82042155825629
2018-10-01,input,compound_feedingstuffs_for_cattle_and_calves,103.4843439470129
2018-10-01,input,compound_feedingstuffs_for_pigs,105.3502852248452
2018-10-01,input,compound_feedingstuffs_for_poultry,100.78471323496954
2018-10-01,input,compound_feedingstuffs_for_sheep,102.8581105841198
2018-10-01,input,maintenance_of_materials,93.38579505787374
2018-10-01,input,maintenance_of_buildings,98.85705803770225
2018-10-01,input,other_goods_and_services,98.52120068027173
2018-10-01,input,goods_and_services_contributing_to_investment,108.2283960871112
2018-10-01,input,materials,112.79817009032298
2018-10-01,input,machinery_and_other_equipment,121.51114614573835
2018-10-01,input,plant_and_machinery_for_cultivation,123.79216043755699
2018-10-01,input,farm_machinery_and_installations,113.09802657789133
2018-10-01,input,transport_equipment,105.8542699144392
2018-10-01,input,tractors,108.0199509144169
2018-10-01,input,other_vehicles,96.98837271059034
2018-10-01,input,buildings,98.41867150992513
2018-09-01,output,all_agricultural_outputs,100.97722486666984
2018-09-01,output,crop_products,103.90092181824438
2018-09-01,output,cereals,116.06708242483526
2018-09-01,output,wheat,107.12139533425467
2018-09-01,output,wheat_feeding,107.2870455245247
2018-09-01,output,wheat_breadmaking,105.09813480682917
2018-09-01,output,wheat_other_milling,108.62570539786935
2018-09-01,output,barley,131.82919134683507
2018-09-01,output,barley_feeding,127.28760553519689
2018-09-01,output,barley_malting,142.6974101866039
2018-09-01,output,oats,124.4170406743614
2018-09-01,output,oats_milling,126.20593654184415
2018-09-01,output,oats_feeding,122.70447208391595
2018-09-01,output,potatoes,106.79445106252645
2018-09-01,output,industrial_crops,95.43052708390482
2018-09-01,output,oilseed_rape_non_set_aside,95.05895392881378
2018-09-01,output,sugar_beet,99.78253338230371
2018-09-01,output,forage_plants,89.83726336765196
2018-09-01,output,straw,89.83726336765196
2018-09-01,output,fresh_vegetables,99.8134222619542
2018-09-01,output,cauliflowers,97.37556946465614
2018-09-01,output,tomatoes,121.41279244192717
2018-09-01,output,cabbages,84.0643489023473
2018-09-01,output,lettuce,119.57037516282017
2018-09-01,output,carrots,103.47611996725534
2018-09-01,output,onions,97.0537643683499
2018-09-01,output,beans_green,66.22546212318484
2018-09-01,output,mushrooms,101.77347658297448
2018-09-01,output,fresh_fruit,88.68009466414593
2018-09-01,output,dessert_apples,82.93854512449765
2018-09-01,output,cooking_apples,53.49256788865359
2018-09-01,output,dessert_pears,80.2128947766871
2018-09-01,output,strawberries,93.10851467337136
2018-09-01,output,raspberries,99.12189890533992
2018-09-01,output,flowers_and_plants,101.59182151154351
2018-09-01,output,other_crop_products,99.99999999999999
2018-09-01,output,animals_and_animal_products,98.98784108194003
2018-09-01,output,animals_for_slaughter_export,94.6602174294346
2018-09-01,output,cattle_and_calves,97.96251258909138
2018-09-01,output,cattle_clean,98.63783895560937
2018-09-01,output,cows_and_bulls,95.80709078625075
2018-09-01,output,calves,83.18992811301139
2018-09-01,output,pigs,91.67478684338978
2018-09-01,output,pigs_clean,91.80690604872305
2018-09-01,output,sows_and_boars,85.39310058970318
2018-09-01,output,sheep_and_lambs,84.91431295704596
2018-09-01,output,sheep_and_lambs_clean,86.20354056999385
2018-09-01,output,ewes_and_rams,69.75557016430776
2018-09-01,output,all_poultry,97.96151150057314
2018-09-01,output,chickens,99.41637224663461
2018-09-01,output,turkeys,84.15637860082306
2018-09-01,output,animal_products,105.98172233545972
2018-09-01,output,milk,107.04513203749542
2018-09-01,output,eggs,90.15237308386273
2018-09-01,output,intensive_eggs,87.5070922340614
2018-09-01,output,free_range_eggs,91.32270942562857
2018-09-01,output,wool_clip,387.09677419354836
2018-09-01,input,all_agricultural_inputs,102.10083606952865
2018-09-01,input,all_goods_and_services_currently_consumed_in_agriculture,100.80358204409958
2018-09-01,input,seeds_input,99.47394690951545
2018-09-01,input,energy_and_lubricants,112.67270931925957
2018-09-01,input,electricity,95.63132658497602
2018-09-01,input,fuels_for_heating,103.33489901362141
2018-09-01,input,motor_fuels,120.58084477023027
2018-09-01,input,fertilisers_and_soil_improvers,119.2762562586685
2018-09-01,input,straight_fertilisers,118.2231140787212
2018-09-01,input,straight_fertilisers_nitrogenous,118.52122612786316
2018-09-01,input,straight_fertilisers_phosphatic,130.744370240797
2018-09-01,input,straight_fertilisers_potassic,107.91116474437817
2018-09-01,input,compound_fertilisers,127.63768120213894
2018-09-01,input,other_fertilisers_and_soil_improvers,94.36470765976732
2018-09-01,input,plant_protection_products,92.93080919301448
2018-09-01,input,fungicides,75.97178025717547
2018-09-01,input,insecticides,105.00326299760717
2018-09-01,input,herbicides,103.640620950853
2018-09-01,input,other_plant_protection_products,106.8362480127186
2018-09-01,input,veterinary_services,99.66338982995069
2018-09-01,input,animal_feedingstuffs,98.3034435321275
2018-09-01,input,straight_feedingstuffs,96.90774714755342
2018-09-01,input,cereal_and_milling_by_products,110.42447683453615
2018-09-01,input,feed_wheat,106.86092851672623
2018-09-01,input,feed_barley,128.7891109343095
2018-09-01,input,feed_oats,122.29728435026159
2018-09-01,input,oilcakes,97.60339136912674
2018-09-01,input,soya_bean_meal,93.74571252435805
2018-09-01,input,sunflower_seed_meal,108.89759271617025
2018-09-01,input,rape_seed_meal,102.14493515493747
2018-09-01,input,products_of_animal_origin_incl_white_fish_meal,97.16225789521373
2018-09-01,input,other_straights,88.8536045678035
2018-09-01,input,field_peas,91.49475460203773
2018-09-01,input,field_beans,91.02798141504495
2018-09-01,input,soya_beans,70.63718687778548
2018-09-01,input,compound_feedingstuffs,98.82849218484861
2018-09-01,input,compound_feedingstuffs_for_cattle_and_calves,96.7804493099454
2018-09-01,input,compound_feedingstuffs_for_pigs,101.08142906255021
2018-09-01,input,compound_feedingstuffs_for_poultry,102.66722235503472
2018-09-01,input,compound_feedingstuffs_for_sheep,98.68576174783779
2018-09-01,input,maintenance_of_materials,93.14235843504125
2018-09-01,input,maintenance_of_buildings,98.85705803770225
2018-09-01,input,other_goods_and_services,97.60931343062751
2018-09-01,input,goods_and_services_contributing_to_investment,108.23218532380989
2018-09-01,input,materials,112.86070279325561
2018-09-01,input,machinery_and_other_equipment,121.50964917523243
2018-09-01,input,plant_and_machinery_for_cultivation,123.79216043755699
2018-09-01,input,farm_machinery_and_installations,113.09100829526508
2018-09-01,input,transport_equipment,105.96783175573098
2018-09-01,input,tractors,108.20995962314939
2018-09-01,input,other_vehicles,96.78897522486551
2018-09-01,input,buildings,98.29635883785132
2018-08-01,output,all_agricultural_outputs,98.14811499098451
2018-08-01,output,crop_products,96.93067946621356
2018-08-01,output,cereals,113.79847015387622
2018-08-01,output,wheat,102.03640539896855
2018-08-01,output,wheat_feeding,100.0803288057746
2018-08-01,output,wheat_breadmaking,104.61469661792597
2018-08-01,output,wheat_other_milling,110.87318136090659
2018-08-01,output,barley,129.94341557541753
2018-08-01,output,barley_feeding,120.29692030809574
2018-08-01,output,barley_malting,142.04726393817987
2018-08-01,output,oats,119.7954047449106
2018-08-01,output,oats_milling,120.09314345221193
2018-08-01,output,oats_feeding,125.87940793355004
2018-08-01,output,potatoes,116.7965398749701
2018-08-01,output,industrial_crops,92.66179444656191
2018-08-01,output,oilseed_rape_non_set_aside,91.17420418821645
2018-08-01,output,sugar_beet,99.78253338230371
2018-08-01,output,forage_plants,98.30621056127535
2018-08-01,output,straw,98.30621056127535
2018-08-01,output,fresh_vegetables,94.7717053468976
2018-08-01,output,cauliflowers,72.42307978933799
2018-08-01,output,tomatoes,60.71057371516557
2018-08-01,output,cabbages,88.28647121935519
2018-08-01,output,lettuce,120.84450284295896
2018-08-01,output,carrots,108.17442635351455
2018-08-01,output,onions,95.19498338815212
2018-08-01,output,beans_green,57.657503045990964
2018-08-01,output,mushrooms,101.77347658297448
2018-08-01,output,fresh_fruit,65.15698551728634
2018-08-01,output,dessert_apples,113.37173405463055
2018-08-01,output,cooking_apples,76.69034105951584
2018-08-01,output,dessert_pears,103.14003944819761
2018-08-01,output,strawberries,35.23441606111458
2018-08-01,output,raspberries,99.1867679283853
2018-08-01,output,flowers_and_plants,101.59182151154351
2018-08-01,output,other_crop_products,99.99999999999999
2018-08-01,output,animals_and_animal_products,98.95174025167849
2018-08-01,output,animals_for_slaughter_export,96.11351043271144
2018-08-01,output,cattle_and_calves,100.0237532290942
2018-08-01,output,cattle_clean,100.89469395190191
2018-08-01,output,cows_and_bulls,96.44052764411349
2018-08-01,output,calves,88.55815965104355
2018-08-01,output,pigs,92.40737860641092
2018-08-01,output,pigs_clean,92.52803288388365
2018-08-01,output,sows_and_boars,86.473777196337693
2018-08-01,output,sheep_and_lambs,88.75349824172464
2018-08-01,output,sheep_and_lambs_clean,89.79623017210668
2018-08-01,output,ewes_and_rams,76.84466344023582
2018-08-01,output,all_poultry,98.00382500275525
2018-08-01,output,chickens,99.33284686518363
2018-08-01,output,turkeys,83.74485596707821
2018-08-01,output,animal_products,103.32310060709624
2018-08-01,output,milk,103.8005932255964
2018-08-01,output,eggs,90.15237308386273
2018-08-01,output,intensive_eggs,87.5070922340614
2018-08-01,output,free_range_eggs,91.32270942562857
2018-08-01,output,wool_clip,387.09677419354836
2018-08-01,input,all_agricultural_inputs,101.44097317739885
2018-08-01,input,all_goods_and_services_currently_consumed_in_agriculture,100.03085182132536
2018-08-01,input,seeds_input,99.39446983173097
2018-08-01,input,energy_and_lubricants,110.33283912410359
2018-08-01,input,electricity,93.95311667554608
2018-08-01,input,fuels_for_heating,101.73790511977452
2018-08-01,input,motor_fuels,117.8806146762319
2018-08-01,input,fertilisers_and_soil_improvers,115.2392634692502
2018-08-01,input,straight_fertilisers,113.47834041973236
2018-08-01,input,straight_fertilisers_nitrogenous,113.4413257289615
2018-08-01,input,straight_fertilisers_phosphatic,128.39786270175074
2018-08-01,input,straight_fertilisers_potassic,107.24582973848558
2018-08-01,input,compound_fertilisers,124.77392203276005
2018-08-01,input,other_fertilisers_and_soil_improvers,94.18341139144886
2018-08-01,input,plant_protection_products,92.9734998865674
2018-08-01,input,fungicides,75.50523191804689
2018-08-01,input,insecticides,107.87602470830555
2018-08-01,input,herbicides,103.640620950853
2018-08-01,input,other_plant_protection_products,106.8362480127186
2018-08-01,input,veterinary_services,99.66338982995069
2018-08-01,input,animal_feedingstuffs,97.81645359841903
2018-08-01,input,straight_feedingstuffs,95.78266111176114
2018-08-01,input,cereal_and_milling_by_products,104.71895840854891
2018-08-01,input,feed_wheat,99.68283505392684
2018-08-01,input,feed_barley,121.71596244169356
2018-08-01,input,feed_oats,125.46502991991679
2018-08-01,input,oilcakes,100.27331547018123
2018-08-01,input,soya_bean_meal,98.5347902893047
2018-08-01,input,sunflower_seed_meal,79.63741513056257
2018-08-01,input,rape_seed_meal,103.88476646801594
2018-08-01,input,products_of_animal_origin_incl_white_fish_meal,97.16225789521373
2018-08-01,input,other_straights,87.93876937129517
2018-08-01,input,field_peas,87.95695742409228
2018-08-01,input,field_beans,87.59965484227052
2018-08-01,input,soya_beans,78.52521189844728
2018-08-01,input,compound_feedingstuffs,98.81615145538447
2018-08-01,input,compound_feedingstuffs_for_cattle_and_calves,96.76745416258944
2018-08-01,input,compound_feedingstuffs_for_pigs,101.075572152514
2018-08-01,input,compound_feedingstuffs_for_poultry,102.78641444561127
2018-08-01,input,compound_feedingstuffs_for_sheep,98.6274258164724
2018-08-01,input,maintenance_of_materials,92.87221854116765
2018-08-01,input,maintenance_of_buildings,98.32269556182278
2018-08-01,input,other_goods_and_services,97.41128206187805
2018-08-01,input,goods_and_services_contributing_to_investment,107.88424933666747
2018-08-01,input,materials,112.5785970180135
2018-08-01,input,machinery_and_other_equipment,121.50964917523243
2018-08-01,input,plant_and_machinery_for_cultivation,123.79216043755699
2018-08-01,input,farm_machinery_and_installations,113.09100829526508
2018-08-01,input,transport_equipment,105.46089874237153
2018-08-01,input,tractors,107.73493785131818
2018-08-01,input,other_vehicles,96.15140349461302
2018-08-01,input,buildings,97.80710814955607
2018-07-01,output,all_agricultural_outputs,96.64740430719787
2018-07-01,output,crop_products,95.04539257384621
2018-07-01,output,cereals,102.72204004299168
2018-07-01,output,wheat,98.11740337467718
2018-07-01,output,wheat_feeding,98.4870579234116
2018-07-01,output,wheat_breadmaking,97.31567835555826
2018-07-01,output,wheat_other_milling,98.8993650422121
2018-07-01,output,barley,111.7275983128938
2018-07-01,output,barley_feeding,104.81474154367044
2018-07-01,output,barley_malting,122.5669964751084
2018-07-01,output,oats,96.87535844507313
2018-07-01,output,oats_milling,96.39682597734807
2018-07-01,output,oats_feeding,102.71753757541813
2018-07-01,output,potatoes,92.6930814090089
2018-07-01,output,industrial_crops,89.40495627273148
2018-07-01,output,oilseed_rape_non_set_aside,87.74307781542875
2018-07-01,output,sugar_beet,99.78253338230371
2018-07-01,output,forage_plants,107.96523856968894
2018-07-01,output,straw,107.96523856968894
2018-07-01,output,fresh_vegetables,95.68914276159171
2018-07-01,output,cauliflowers,56.43356866701663
2018-07-01,output,tomatoes,71.06234878964649
2018-07-01,output,cabbages,100.02270182651546
2018-07-01,output,lettuce,109.81578931630938
2018-07-01,output,carrots,115.41567227116943
2018-07-01,output,onions,94.85911916718824
2018-07-01,output,beans_green,85.96379016462542
2018-07-01,output,mushrooms,101.77347658297448
2018-07-01,output,fresh_fruit,80.35242595835298
2018-07-01,output,dessert_apples,94.64105430281187
2018-07-01,output,cooking_apples,119.85043691508461
2018-07-01,output,dessert_pears,97.9222351819297
2018-07-01,output,strawberries,66.06878164494022
2018-07-01,output,raspberries,95.72897327043832
2018-07-01,output,flowers_and_plants,101.59182151154351
2018-07-01,output,other_crop_products,99.99999999999999
2018-07-01,output,animals_and_animal_products,97.75487272183027
2018-07-01,output,animals_for_slaughter_export,96.0580154029068
2018-07-01,output,cattle_and_calves,97.74190490924704
2018-07-01,output,cattle_clean,97.7034397150629
2018-07-01,output,cows_and_bulls,97.42564587741785
2018-07-01,output,calves,107.470155040306
2018-07-01,output,pigs,93.02313075522686
2018-07-01,output,pigs_clean,93.41700820653854
2018-07-01,output,sows_and_boars,73.64319857574954
2018-07-01,output,sheep_and_lambs,90.62900838494815
2018-07-01,output,sheep_and_lambs_clean,91.35096134495082
2018-07-01,output,ewes_and_rams,82.53532230040463
2018-07-01,output,all_poultry,98.3643128463055
2018-07-01,output,chickens,99.76428074516338
2018-07-01,output,turkeys,83.22997857048037
2018-07-01,output,animal_products,100.78954555319038
2018-07-01,output,milk,99.87667899544826
2018-07-01,output,eggs,90.15237308386273
2018-07-01,output,intensive_eggs,87.5070922340614
2018-07-01,output,free_range_eggs,91.32270942562857
2018-07-01,output,wool_clip,387.09677419354836
2018-07-01,input,all_agricultural_inputs,100.78395580638491
2018-07-01,input,all_goods_and_services_currently_consumed_in_agriculture,99.2513959999131
2018-07-01,input,seeds_input,97.77528333208117
2018-07-01,input,energy_and_lubricants,109.70514212719195
2018-07-01,input,electricity,93.95311667554608
2018-07-01,input,fuels_for_heating,101.73790511977452
2018-07-01,input,motor_fuels,116.92185566861752
2018-07-01,input,fertilisers_and_soil_improvers,110.5613294639468
2018-07-01,input,straight_fertilisers,107.26670642865895
2018-07-01,input,straight_fertilisers_nitrogenous,106.5171709004662
2018-07-01,input,straight_fertilisers_phosphatic,126.61888625622424
2018-07-01,input,straight_fertilisers_potassic,110.01146879117847
2018-07-01,input,compound_fertilisers,123.4319949068925
2018-07-01,input,other_fertilisers_and_soil_improvers,94.18341139144886
2018-07-01,input,plant_protection_products,92.83686581638874
2018-07-01,input,fungicides,75.80313982150425
2018-07-01,input,insecticides,104.67696323689364
2018-07-01,input,herbicides,103.640620950853
2018-07-01,input,other_plant_protection_products,106.8362480127186
2018-07-01,input,veterinary_services,99.58070668080325
2018-07-01,input,animal_feedingstuffs,97.47263664284576
2018-07-01,input,straight_feedingstuffs,94.29794272748676
2018-07-01,input,cereal_and_milling_by_products,99.82961013000833
2018-07-01,input,feed_wheat,98.09589224050904
2018-07-01,input,feed_barley,106.05115336611529
2018-07-01,input,feed_oats,102.37667533444548
2018-07-01,input,oilcakes,98.49631561504604
2018-07-01,input,soya_bean_meal,100.11983930665036
2018-07-01,input,sunflower_seed_meal,76.64243250742292
2018-07-01,input,rape_seed_meal,96.07657190569141
2018-07-01,input,products_of_animal_origin_incl_white_fish_meal,97.16225789521373
2018-07-01,input,other_straights,86.06249946138666
2018-07-01,input,field_peas,79.92981762034017
2018-07-01,input,field_beans,79.6159885934878
2018-07-01,input,soya_beans,78.52521189844728
2018-07-01,input,compound_feedingstuffs,98.8032266387491
2018-07-01,input,compound_feedingstuffs_for_cattle_and_calves,96.8059247100998
2018-07-01,input,compound_feedingstuffs_for_pigs,101.07084524317466
2018-07-01,input,compound_feedingstuffs_for_poultry,103.07961592062759
2018-07-01,input,compound_feedingstuffs_for_sheep,98.46129492325096
2018-07-01,input,maintenance_of_materials,92.60207864729402
2018-07-01,input,maintenance_of_buildings,98.05551432388303
2018-07-01,input,other_goods_and_services,97.23259584782443
2018-07-01,input,goods_and_services_contributing_to_investment,107.77273955929078
2018-07-01,input,materials,112.4598897530888
2018-07-01,input,machinery_and_other_equipment,121.50815220472649
2018-07-01,input,plant_and_machinery_for_cultivation,123.79216043755699
2018-07-01,input,farm_machinery_and_installations,113.08399001263884
2018-07-01,input,transport_equipment,105.24877947001639
2018-07-01,input,tractors,107.44992478821945
2018-07-01,input,other_vehicles,96.23769791085668
2018-07-01,input,buildings,97.71104888908549
2018-06-01,output,all_agricultural_outputs,95.93176591575155
2018-06-01,output,crop_products,90.46075739888391
2018-06-01,output,cereals,97.28305240923144
2018-06-01,output,wheat,94.39971398238414
2018-06-01,output,wheat_feeding,95.4271978130614
2018-06-01,output,wheat_breadmaking,91.94366493668831
2018-06-01,output,wheat_other_milling,95.21559611089555
2018-06-01,output,barley,109.20731874217205
2018-06-01,output,barley_feeding,109.76597189495992
2018-06-01,output,barley_malting,109.59924161426348
2018-06-01,output,oats,97.11117821228824
2018-06-01,output,oats_milling,96.39682597734807
2018-06-01,output,oats_feeding,100.49633422583904
2018-06-01,output,potatoes,91.55693753681014
2018-06-01,output,industrial_crops,89.0832665416308
2018-06-01,output,oilseed_rape_non_set_aside,87.61486094575204
2018-06-01,output,sugar_beet,99.78253338230371
2018-06-01,output,forage_plants,145.49166284470175
2018-06-01,output,straw,145.49166284470175
2018-06-01,output,fresh_vegetables,92.13320796906928
2018-06-01,output,cauliflowers,86.3101638436725
2018-06-01,output,tomatoes,87.20445842228735
2018-06-01,output,cabbages,95.47004500185719
2018-06-01,output,lettuce,83.05989905987522
2018-06-01,output,carrots,121.38544842312646
2018-06-01,output,onions,91.88333251611012
2018-06-01,output,beans_green,93.9571448479526
2018-06-01,output,mushrooms,101.77347658297448
2018-06-01,output,fresh_fruit,63.71734344527176
2018-06-01,output,dessert_apples,97.7620103010983
2018-06-01,output,cooking_apples,73.80620126409167
2018-06-01,output,dessert_pears,97.9222351819297
2018-06-01,output,strawberries,60.96694522448153
2018-06-01,output,raspberries,56.71032846906977
2018-06-01,output,flowers_and_plants,101.59182151154351
2018-06-01,output,other_crop_products,99.99999999999999
2018-06-01,output,animals_and_animal_products,99.24084765559506
2018-06-01,output,animals_for_slaughter_export,101.29122603042707
2018-06-01,output,cattle_and_calves,102.88985890979914
2018-06-01,output,cattle_clean,100.9049059654598
2018-06-01,output,cows_and_bulls,112.29079099343583
2018-06-01,output,calves,129.970064346774
2018-06-01,output,pigs,92.8511613368763
2018-06-01,output,pigs_clean,93.21186005515663
2018-06-01,output,sows_and_boars,76.27611976282276
2018-06-01,output,sheep_and_lambs,109.44394203892367
2018-06-01,output,sheep_and_lambs_clean,110.1758144647935
2018-06-01,output,ewes_and_rams,101.87802407085678
2018-06-01,output,all_poultry,99.35027464216047
2018-06-01,output,chickens,101.0771829563961
2018-06-01,output,turkeys,82.46761866833553
2018-06-01,output,animal_products,96.17333239411596
2018-06-01,output,milk,95.10470777105068
2018-06-01,output,eggs,90.26112183676851
2018-06-01,output,intensive_eggs,90.61999274831655
2018-06-01,output,free_range_eggs,90.10211428142212
2018-06-01,output,wool_clip,387.09677419354836
2018-06-01,input,all_agricultural_inputs,99.99973758301495
2018-06-01,input,all_goods_and_services_currently_consumed_in_agriculture,98.36827249731905
2018-06-01,input,seeds_input,97.73120710850657
2018-06-01,input,energy_and_lubricants,109.25384019145677
2018-06-01,input,electricity,92.30154501864678
2018-06-01,input,fuels_for_heating,100.42273367778299
2018-06-01,input,motor_fuels,117.05644735644974
2018-06-01,input,fertilisers_and_soil_improvers,109.37821569648872
2018-06-01,input,straight_fertilisers,102.93151130900932
2018-06-01,input,straight_fertilisers_nitrogenous,101.74156666048819
2018-06-01,input,straight_fertilisers_phosphatic,121.3608963395998
2018-06-01,input,straight_fertilisers_potassic,107.15528930469405
2018-06-01,input,compound_fertilisers,119.0938975856483
2018-06-01,input,other_fertilisers_and_soil_improvers,94.18341139144886
2018-06-01,input,plant_protection_products,93.3099578135828
2018-06-01,input,fungicides,76.99302314648936
2018-06-01,input,insecticides,104.61170328475096
2018-06-01,input,herbicides,103.640620950853
2018-06-01,input,other_plant_protection_products,106.8362480127186
2018-06-01,input,veterinary_services,99.54395861451547
2018-06-01,input,animal_feedingstuffs,95.85212042440479
2018-06-01,input,straight_feedingstuffs,94.16212295811353
2018-06-01,input,cereal_and_milling_by_products,98.18611772549919
2018-06-01,input,feed_wheat,95.0481851205607
2018-06-01,input,feed_barley,111.06078923987062
2018-06-01,input,feed_oats,100.16284292043653
2018-06-01,input,oilcakes,98.7469901323409
2018-06-01,input,soya_bean_meal,101.28317803497744
2018-06-01,input,sunflower_seed_meal,76.52995612057993
